"","gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","neg_logPval","donorName","meta_p_value","max_log2FC","count","adjusted_meta_p_value"
"9667","ING4",0.738725039133429,-0.162944875624008,0.204,0.21,1,0.131517180289715,"AIDA192",1.39341418516169e-06,-1.80865842698271,100,1.28224382338851e-05
"9668","ING5",0.315867862529448,-0.331301610249057,0.113,0.153,1,0.500494558444714,"AIDA082",0.000300544680502075,-2.9629670008435,110,0.00117004614725438
"9670","INHBA-AS1",0.21021270059244,1.80579829036681,0.01,0.003,1,0.67734104839063,"AIDA054",0.010460472634344,4.30841283257377,2,0.0193505334146478
"9673","INKA1",0.0879449206811634,2.67344143889545,0.018,0,1,1.05578923845602,"AIDA173",0.0109177762801289,-3.50324479751114,65,0.0200574499918136
"9674","INKA2",0.361905017143012,-0.91943104817368,0.004,0.011,1,0.441405396161152,"AIDA123",0.00259933144238713,-6.40894091829316,104,0.00646794939700393
"9675","INKA2-AS1",0.274545713303052,-1.2041485916637,0.004,0.012,1,0.561385332881081,"AIDA131",0.00596319173480447,3.82884895247621,5,0.0123781500464279
"9677","INO80B",0.620846288000867,0.189270305194269,0.091,0.08,1,0.207015911153947,"AIDA089",0.00119330160588905,-6.49024883384308,113,0.00351636796011566
"9678","INO80C",0.0338084181734197,0.5639848381224,0.061,0.036,1,1.47097514850741,"AIDA067",0.000525069751900299,2.88213129799321,113,0.001837414017742
"9680","INO80E",0.341958381534681,-0.112086145967831,0.264,0.303,1,0.466026747071609,"AIDA158",6.0061968575266e-06,1.58415955231954,89,4.57236111690019e-05
"9682","INPP4A",0.357380471557838,-0.226688581041419,0.282,0.315,1,0.446869182458199,"AIDA138",7.40312407793124e-06,4.57470687635499,89,5.46910353288504e-05
"9684","INPP5A",0.502912707107816,-0.399466752005131,0.032,0.044,1,0.298507390911017,"AIDA178",0.00125915141711683,-2.67198595477593,111,0.00367413698964578
"9685","INPP5B",0.963824654376888,-0.1235812847759,0.065,0.062,1,0.0160019687560266,"AIDA187",0.0145675044577402,2.0630273285047,114,0.0254200604031921
"9689","INPP5K",0.284207864028759,0.216157639486728,0.218,0.194,1,0.546363909318315,"AIDA169",0.0127167208624208,2.03974496928491,95,0.0227801783099604
"9690","INPPL1",0.315963095344632,0.475800584207698,0.111,0.091,1,0.500363640242849,"AIDA017",0.000546693764964807,-3.02498338285529,107,0.00189842089755426
"9691","INSC",0.00163586809493487,4.87691031410893,0.014,0,1,2.78625171774991,"AIDA002",0.00163586809493487,4.87691031410893,1,0.00444902224730228
"9693","INSIG2",0.0222257923749269,0.750178362540753,0.113,0.066,1,1.65314274698659,"AIDA191",0.0040857772675458,-1.65422190173647,109,0.00922947900615258
"9694","INSL3",0.0453947083875819,3.12412270463959,0.014,0.001,1,1.34299476943393,"AIDA002",0.000458259390319239,3.8249694688991,16,0.00164377668621048
"9695","INSR",0.0388482053893519,-1.25032080862061,0.009,0.038,1,1.41062903883227,"AIDA080",0.0124345207484194,3.58430647372225,118,0.0223692768214939
"9699","INTS11",0.166354978131645,-0.953868927611289,0.095,0.219,1,0.778964198445563,"AIDA172",0.00878266621363295,-1.9463703607141,81,0.0169283784018783
"9702","INTS14",0.0322127350986238,1.30280331318446,0.1,0.041,1,1.4919723988124,"AIDA149",0.00577821133922491,-5.21037393426803,109,0.0120610023678818
"9704","INTS3",0.628032863940802,0.160493658495348,0.129,0.113,1,0.202017629742572,"AIDA161",0.000293062340448363,3.2743519714063,102,0.00114572495570431
"9705","INTS4",0.0735719436885443,-1.24835317495134,0.086,0.185,1,1.133287770231,"AIDA048",0.0228922899537147,1.96083517239416,112,0.0368413631217114
"9706","INTS5",0.102199896422726,-0.75782211144303,0.038,0.067,1,0.990549544348679,"AIDA040",0.0187608234848654,1.70340255438842,109,0.0311816058620136
"9707","INTS6",0.842999326759335,0.250675289171996,0.395,0.419,1,0.0741727722137187,"AIDA146",0.00101102365297071,-2.12829453214738,91,0.00308372503264795
"9709","INTS6L",0.0545311753738787,0.434125784500908,0.211,0.14,1,1.26335514135795,"AIDA094",2.98835283590774e-06,-1.56176776134022,93,2.49961793028418e-05
"9713","INTU",0.00115588201426673,-4.27099924576523,0.002,0.037,1,2.93708649391548,"AIDA048",0.00115588201426673,-4.27099924576523,1,0.00342735730896957
"9714","INVS",0.370880852076729,0.351994298959205,0.077,0.057,1,0.430765587949575,"AIDA111",0.000362203307753597,-2.37700888767123,109,0.00136086453970064
"9715","IP6K1",0.101592219321484,0.451629982410014,0.128,0.091,1,0.993139552240488,"AIDA129",0.000451553322423413,-2.05352953729443,109,0.00162954137508886
"9721","IPO4",0.0545978043584239,1.53607956423275,0.05,0.018,1,1.26282482202409,"AIDA178",0.000211099974108548,2.66169969000382,111,0.000877039581063899
"9727","IPP",0.391149350865352,0.436830469215813,0.041,0.03,1,0.407657386153811,"AIDA113",0.000630324513388267,-4.9044001308702,113,0.00213294282531124
"9729","IQCA1",0.18091810526265,-1.72766727599861,0.004,0.017,1,0.742517969225283,"AIDA026",0.00068513791503014,5.4850110564432,10,0.0022637672528328
"9731","IQCB1",0.154063582099788,-0.381736752996312,0.087,0.117,1,0.812300008668208,"AIDA043",7.41925838635086e-05,1.67132955101314,105,0.000377079500716152
"9732","IQCC",0.464819407192837,1.2311046746826,0.01,0.004,1,0.332715747526496,"AIDA008",0.0239810720575048,3.12999162717102,65,0.0383117613376915
"9734","IQCE",0.0426035927117248,-3.07132678610467,0,0.033,1,1.37055377580136,"AIDA179",0.00160948890798658,-3.63916544990684,117,0.00442297269240888
"9736","IQCH",0.0788977684913747,-2.78134267662121,0,0.016,1,1.10293528000462,"AIDA111",0.0239045971187434,-3.35386857641591,4,0.0382189182604203
"9739","IQCK",0.319695298026685,0.501876162314562,0.011,0.004,1,0.495263751141767,"AIDA094",0.0109281489598419,-3.7029726953385,73,0.0200746129077492
"9740","IQCN",0.0453073821371097,-2.38085331383109,0.006,0.037,1,1.34383103065358,"AIDA057",0.0329195358565515,-7.14261323751056,108,0.0495369595258365
"9745","IQSEC2",0.326902003491689,-0.978290860364085,0.019,0.036,1,0.485582417741078,"AIDA124",0.00274887800774507,-3.84672901593056,122,0.00677801617247223
"9746","IQSEC3",0.092975353107752,1.18811215363837,0.042,0.017,1,1.03163216357445,"AIDA137",0.0248791785852535,-3.0754809611114,27,0.0392637133845856
"9748","IRAK1",0.310329145200327,0.185543020877299,0.191,0.169,1,0.508177434840342,"AIDA169",8.18029152756009e-05,-1.61970508624588,101,0.000408616049354867
"9750","IRAK2",0.400771548047686,0.732252297004383,0.017,0.008,1,0.397103117890541,"AIDA080",0.0275193954344334,-3.14100390973456,124,0.0426449961425737
"9751","IRAK3",0.236378128158523,0.852432857609672,0.108,0.071,1,0.626392710783622,"AIDA002",2.75299135205729e-22,-4.24805532712967,114,1.48562394818361e-20
"9752","IRAK4",0.323264714644663,-0.261462014436717,0.214,0.333,1,0.490441697403379,"AIDA048",1.90023667597401e-06,2.31467950730664,104,1.67829041900311e-05
"9756","IRF2BP1",0.193966821994004,-0.593952047215604,0.055,0.076,1,0.712272549745989,"AIDA035",0.0318726124654222,-1.59445876084181,103,0.0482297936491293
"9758","IRF2BPL",0.00729221115147879,0.630698016222176,0.189,0.114,1,2.13714076451042,"AIDA021",0.00062657986360894,1.50068752358185,97,0.00212174558021306
"9761","IRF5",0.684517687398646,0.564646208709321,0.033,0.027,1,0.164615325557182,"AIDA125",3.90811703342354e-06,2.24199367752472,114,3.16302567212812e-05
"9762","IRF6",0.695481033788507,0.382105598434149,0.01,0.007,1,0.15771470899804,"AIDA081",0.0226958195677409,3.4966797080098,14,0.0365735181569328
"9764","IRF8",0.020689280108194,-1.59340928700548,0.025,0.068,1,1.68425462052219,"AIDA055",8.40690858219805e-13,-4.03945042802272,114,2.18950516162834e-11
"9766","IRGM",0.221424652468886,1.97527767188912,0.01,0,1,0.654774028284864,"AIDA032",0.0223870304238514,-2.86012536620188,27,0.0361536715317126
"9768","IRS1",0.234376950976726,-2.53347836045773,0.005,0.019,1,0.6300850998033,"AIDA096",0.004816680744193,3.78659884864168,103,0.010502995027717
"9769","IRS2",0.914055319535452,0.164858314117881,0.127,0.124,1,0.0390275195375405,"AIDA045",2.89909508139064e-11,-1.8302576174493,105,6.38883159282479e-10
"9775","ISG20",0.371880652794778,0.124214950120882,0.59,0.576,1,0.429596415357168,"AIDA024",3.60040487721150e-09,1.7946425627551,80,5.76331038726024e-08
"9777","ISL2",0.0847328677753093,-2.95098773368732,0,0.029,1,1.07194809469172,"AIDA188",0.000126374617670137,-5.28080459468674,5,0.000581186007278552
"9778","ISM1",0.838529365685758,0.594212711007767,0.013,0.011,1,0.0764817235981875,"AIDA052",0.001968631780267,-3.85422372957881,99,0.00516858702309723
"9784","ISYNA1",0.431820472850782,0.195190055812808,0.137,0.116,1,0.364696771368739,"AIDA052",4.81437527562811e-06,-3.02968007704407,114,3.7802839477836e-05
"9785","ITCH",0.416019114685681,0.223601871346919,0.173,0.149,1,0.380886714537197,"AIDA114",0.0131027849648903,1.50218500278084,96,0.0233429678921836
"9786","ITFG1",0.936872967574463,0.243825563943324,0.132,0.143,1,0.0283192919527052,"AIDA040",0.0263536934659086,3.13176759033914,103,0.0411441178401479
"9787","ITFG1-AS1",0.000207791278174275,-5.33993019264727,0,0.019,1,3.68237268546161,"AIDA096",3.29179377766051e-05,-5.33993019264727,2,0.000193738473059228
"9789","ITFG2-AS1",0.102632796774852,2.05193014590189,0.041,0,1,0.988713836277622,"AIDA062",0.00384638761535493,-2.86631433603959,118,0.00880097217931987
"9793","ITGA2",0.33860571341659,1.42564371745194,0.014,0,1,0.470305718157492,"AIDA174",0.000306375811300457,4.51937202910756,6,0.00118813986643082
"9795","ITGA3",0.650167725688526,0.560254436809116,0.013,0.009,1,0.186974592673275,"AIDA053",0.00185020921456432,3.11005793280159,56,0.00492336097649603
"9798","ITGA6",0.211730158895935,0.356242326035428,0.248,0.21,1,0.674217276561549,"AIDA033",5.56303149439186e-09,1.52473649303862,99,8.65602368548305e-08
"9799","ITGA6-AS1",0.274545713303052,-1.60977253248425,0.004,0.012,1,0.561385332881081,"AIDA131",0.0255963779203424,-4.81082621695987,5,0.040229369767341
"9801","ITGA9",0.00115588201426673,-4.11933978465088,0.002,0.037,1,2.93708649391548,"AIDA048",0.00115588201426673,-4.11933978465088,1,0.00342735730896957
"9802","ITGA9-AS1",0.0537927342872016,1.1587488992451,0.022,0.003,1,1.26927637994825,"AIDA102",0.00628626239522933,-3.85666508466233,30,0.0128908081812066
"9803","ITGAD",1.22016352588774e-06,6.17604588888587,0.042,0,0.0446592052110173,5.91358196143054,"AIDA025",5.86003117166373e-09,6.17604588888587,13,9.09097019328853e-08
"9806","ITGAM",0.811953449296687,0.341799032372653,0.116,0.113,1,0.0904688689030318,"AIDA193",2.01993982311778e-20,-4.31991996673175,112,9.71615992448333e-19
"9808","ITGAX",0.0359001139593568,0.579758107393723,0.153,0.094,1,1.44490417281886,"AIDA187",1.98735945481981e-16,-2.85060044957573,111,7.13445665969541e-15
"9810","ITGB1-DT",0.196337305601673,-1.58366944186223,0.003,0.011,1,0.706997173259714,"AIDA162",0.00152516853703363,3.55902930928688,20,0.00426832470477691
"9811","ITGB1BP1",0.316634095686522,0.233215558522493,0.256,0.221,1,0.499442321402808,"AIDA137",0.0179965363600355,-5.76479309576615,109,0.0301505439310157
"9817","ITGB4",0.199842474051501,-1.47665833575739,0.004,0.012,1,0.699312202367339,"AIDA099",2.23762173823089e-06,5.71375569710567,15,1.94429567718447e-05
"9818","ITGB5",0.174718804951316,1.7763523935653,0.011,0,1,0.757660349470001,"AIDA030",0.00735086391765205,3.46167763701356,46,0.014642349691184
"9820","ITGB8",0.0913755757219363,-1.09346270969675,0.006,0.018,1,1.03916987370497,"AIDA181",4.86247540572313e-11,6.06451485593254,8,1.03638822077563e-09
"9827","ITM2C",0.75223960438591,0.540143739697509,0.097,0.106,1,0.123643805301449,"AIDA041",0.00700155169352758,2.12044515142314,113,0.0140659202373529
"9832","ITPKB-IT1",0.0796531775311767,-2.13417126331899,0.003,0.011,1,1.09879689460572,"AIDA093",0.000122614119524302,-4.38814829504188,20,0.000567374266615899
"9835","ITPR1-DT",0.127415890177629,-1.63881817304318,0.003,0.014,1,0.894776407274404,"AIDA019",0.0309169494058125,2.76079483791769,16,0.046988070789096
"9837","ITPR3",0.542893593772607,0.136168537600973,0.151,0.136,1,0.265285283055357,"AIDA158",9.11627689945261e-05,1.83630275434897,110,0.000446665468506631
"9838","ITPRID2",0.72551664253367,0.168849160400299,0.079,0.065,1,0.139352620886288,"AIDA032",1.67211782240657e-05,-4.01795653118846,111,0.00011012348647161
"9839","ITPRIP",0.0169692553187323,0.539908927046475,0.233,0.173,1,1.77033721590634,"AIDA184",7.68799134770772e-08,2.29814037219929,100,9.6314957842247e-07
"9841","ITPRIPL2",0.179820463250201,-1.57967985395281,0,0.01,1,0.745160887847738,"AIDA011",0.00237546804653679,3.01054136686845,100,0.00601696697628178
"9844","IVD",0.670090140851426,0.354235154239345,0.126,0.118,1,0.173866771864594,"AIDA115",0.000109277336423617,1.55858607614762,108,0.000516456038541602
"9846","IWS1",0.270327732359798,0.30269650687568,0.166,0.138,1,0.568109398648207,"AIDA017",0.00818499525171674,-1.53657881676356,100,0.0159835497693157
"9847","IZUMO1",4.47233538903143e-05,5.4850110564432,0.021,0,1,4.34946563532201,"AIDA023",4.47233538903143e-05,5.4850110564432,1,0.000247375257563093
"9851","JADE3",0.179214789412922,-1.64592388117224,0.004,0.012,1,0.746626153739781,"AIDA087",0.0029502689614084,3.88772513834212,19,0.00716380010053106
"9854","JAGN1",0.589709331898516,-0.164804333000629,0.166,0.19,1,0.229361999642976,"AIDA098",0.00345028729203748,-1.7852302321265,99,0.00807873157886805
"9856","JAK2",0.770640952999001,0.159992550771608,0.113,0.125,1,0.113147915659253,"AIDA076",2.44558472884608e-08,-3.20419839153167,111,3.38501846515377e-07
"9857","JAK3",0.994936735337741,0.127632059252403,0.263,0.272,1,0.00220453369370864,"AIDA111",6.86849397677057e-07,3.71931361732377,85,6.87944119082095e-06
"9858","JAKMIP1",0.809518915050216,0.249340568923009,0.025,0.022,1,0.0917729991577213,"AIDA128",0.000686885122127659,4.20917226798573,100,0.00226800153629982
"9859","JAKMIP2",0.15635030214588,-1.57131391807675,0.024,0.055,1,0.805901275149148,"AIDA084",2.8993593824576e-06,2.28684491724781,121,2.43984536197221e-05
"9860","JAKMIP2-AS1",0.079142028002706,2.81283672450148,0.013,0,1,1.10159282519585,"AIDA080",0.00138995231844713,3.22580195518981,6,0.0039645184649588
"9862","JAM2",0.973915726466983,-0.644469356894384,0.009,0.01,1,0.0114786212669738,"AIDA013",0.00465119489244721,-5.50909756943756,5,0.0102061193624424
"9866","JARID2-AS1",0.39699004909705,0.700703336889498,0.017,0.006,1,0.401220379071654,"AIDA190",0.000220708416721047,4.79974154897533,32,0.000908242641770746
"9869","JCHAIN",0.2901949347642,-0.382167142874614,0.019,0.029,1,0.537310172267531,"AIDA065",5.98600070710877e-05,6.88004382096006,124,0.000315000755740643
"9870","JDP2",0.64511063330429,-0.349223907906757,0.024,0.033,1,0.19036579960755,"AIDA082",4.58122646955144e-11,-3.85484138961237,117,9.82895075477219e-10
"9874","JMJD1C-AS1",0.128798336241839,-1.66564695994576,0.004,0.019,1,0.890089746958004,"AIDA030",0.00762490037980626,3.46312931805586,11,0.0150845500464908
"9876","JMJD6",0.0417694430880491,-0.348702033296059,0.195,0.262,1,1.37914131514425,"AIDA142",0.0175893860021167,-1.51185245424587,110,0.029585462675465
"9877","JMJD7",0.0549823560908528,-0.4801261716525,0.091,0.132,1,1.2597766538099,"AIDA177",0.000603509039520853,-2.75037910805485,109,0.00205793096427547
"9878","JMJD8",0.528969428854721,-0.220863353071715,0.178,0.198,1,0.276569426761323,"AIDA030",0.001515491376099,2.78499553376377,108,0.00424551157575275
"9880","JOSD1",0.53541832136364,0.38864626421875,0.11,0.087,1,0.27130677186595,"AIDA042",0.00374575314434011,2.45967544235931,94,0.00861218187240526
"9881","JOSD2",0.246862376364854,-0.358948431967063,0.097,0.123,1,0.607545094686203,"AIDA158",0.000238022416805874,5.83809792788307,99,0.000965018668427729
"9882","JPH4",0.221424652468886,1.99657079953437,0.01,0,1,0.654774028284864,"AIDA032",0.00038000425159021,-3.67763039099272,9,0.00141410942220227
"9883","JPT1",0.312862667039101,0.319606520743919,0.404,0.339,1,0.504646256816182,"AIDA023",2.15768608159163e-05,-1.64048074847311,90,0.000136517968676475
"9885","JPX",0.441546290946015,0.165976209198404,0.29,0.247,1,0.355023759020613,"AIDA084",0.00100474523303761,1.71286670450041,87,0.00307130737247854
"9888","JSRP1",0.537034602056781,-0.102566207831244,0.689,0.705,1,0.269997731063593,"AIDA125",1.45728008200336e-05,-4.40631327241957,26,9.79616055124479e-05
"9893","JUP",0.481281504456023,0.973329988435465,0.024,0.017,1,0.317600827844834,"AIDA123",1.7513857641836e-05,-5.39891728874203,125,0.000114607813476858
"9894","KALRN",0.337746292105639,-0.82330356696963,0.007,0.014,1,0.471409410113185,"AIDA100",0.0227446558518626,-6.54706127438902,74,0.0366340339520575
"9907","KAT2B",0.00155568949669787,1.01611170070592,0.118,0.055,1,2.80807708043586,"AIDA077",0.000226190065191882,2.1068242253774,108,0.000925619529501628
"9909","KAT6A",0.0310474339660896,-0.782476487185545,0.131,0.211,1,1.50797428793246,"AIDA094",2.29537813879109e-06,1.54505127318627,88,1.98915754100486e-05
"9912","KAT8",0.571557975519489,-0.139785842608091,0.236,0.26,1,0.242939710725954,"AIDA055",0.00510730913034772,1.76180358630308,86,0.0110122290169678
"9915","KATNAL2",0.0150767192387938,-3.5240958623934,0.001,0.019,1,1.82169315259756,"AIDA096",1.76806330109594e-06,3.60885951515114,19,1.57564689701052e-05
"9917","KATNBL1",0.809486445214426,0.154366872835505,0.147,0.137,1,0.0917904190759747,"AIDA071",0.0203836144878861,-6.27984855343231,93,0.0334169144019615
"9918","KAZALD1",0.0949968619111374,2.28506641883869,0.011,0.002,1,1.0222907407868,"AIDA090",0.0136399884672541,3.77875102987396,7,0.0241103906479065
"9919","KAZN",3.12884447156261e-05,-5.38629959690127,0,0.017,1,4.50461602420468,"AIDA099",3.12884447156261e-05,-5.38629959690127,1,0.000185549525572332
"9922","KBTBD3",0.720311865927167,-0.348655537329687,0.054,0.058,1,0.14247943089283,"AIDA018",0.0141564750215407,2.6357337411462,114,0.0248609294054479
"9924","KBTBD6",0.485601662350944,0.772830322780005,0.026,0.017,1,0.313719835218206,"AIDA080",0.0165077216967242,3.48495979158575,112,0.0280788375424678
"9925","KBTBD7",0.112627071802394,0.783940819015221,0.045,0.029,1,0.948357206986719,"AIDA067",0.0282396494134733,-2.61171876354611,119,0.0435889874196873
"9930","KCNA5",0.0241722818441765,-3.71103422950391,0,0.014,1,1.61668235060358,"AIDA084",0.0241722818441765,-3.71103422950391,1,0.0383313164514776
"9931","KCNAB1",0.520433855721328,-1.27175165626886,0.009,0.019,1,0.283634459084518,"AIDA096",0.00338627404577266,-3.76264366404899,4,0.00796715032435957
"9933","KCNAB3",0.69549447847629,0.501463099664251,0.012,0.009,1,0.157706313517798,"AIDA017",0.000690750722366218,4.37188962499309,79,0.00227844815821475
"9934","KCNB1",0.00536355366170552,-4.29113153761304,0,0.01,1,2.27054736995608,"AIDA161",0.00536355366170552,-4.29113153761304,1,0.0113622649938762
"9936","KCNC4",0.662898632798056,-0.521344587723082,0.01,0.013,1,0.178552876696563,"AIDA024",0.000202302240274544,4.16180672939809,54,0.00085304111315766
"9937","KCND1",0.717121769037754,-0.658800168976403,0.006,0.01,1,0.144407093800784,"AIDA122",0.00161554901783495,4.9211406347726,10,0.00443774822566872
"9938","KCND3",0.0856444490775855,-2.99397572937527,0.001,0.01,1,1.06730077996171,"AIDA161",0.0248236153062205,-3.64406071000108,2,0.0391904672618454
"9939","KCNE1",0.410250809112141,0.634076912512748,0.015,0.006,1,0.386950553742044,"AIDA030",0.0191165244300007,-4.33594856480788,68,0.0316816184354413
